18341415,1,1
98962757,1,1
99569958,2,2
99320658,1,1
96975921,1,1
99077905,1,1
22326021,2,1
98478514,1,1
17706514,1,1
99259539,1,1
98506419,1,1
98836768,3,3
97259788,2,2
98165279,1,1
98349592,1,1
98855523,2,2
30420643,5,5
98139087,1,1
99420178,1,1
97631025,2,2
98774939,2,2
97625361,1,1
96868006,1,1
96688667,1,1
97828502,4,4
98156730,1,1
99582670,1,1
98208328,4,4
96972718,1,1
97542378,2,2
98037239,1,1
97731853,1,1
98325246,1,1
97744369,7,7
97326696,1,1
98715397,1,1
97839471,2,2
97638260,2,2
97925692,7,7
23007388,1,1
96806347,1,1
18251830,1,1
99013092,1,1
97253046,1,1
96814827,1,1
99270062,1,1
99056446,1,1
96808055,1,1
96884444,6,6
99494708,1,1
97597174,1,1
98492141,1,1
98610603,1,1
17606312,1,1
98635569,4,4
99297034,1,1
97668536,2,2
98714479,1,1
5220494,1,1
97266949,1,1
99266526,3,3
98124217,3,2
99132294,3,3
99156942,4,4
97273818,1,1
98082658,11,11
99196648,1,1
16981261,1,1
98635860,1,1
96853738,1,1
98259433,1,1
97599403,1,1
99488443,1,1
98137922,1,1
99055416,1,1
99001562,1,1
30910312,1,1
16872378,109,108
99311953,1,1
99345914,4,4
99345435,2,2
30430171,1,1
98358709,1,1
98626461,3,3
98605697,1,1
99158398,1,1
99252774,2,2
97933610,1,1
99708517,1,1
97099932,1,1
97660675,1,1
97361951,1,1
98820298,1,1
98646666,3,3
98412120,1,1
98093409,1,1
97138614,2,2
98907251,2,2
97557345,5,5
11970,265,265
98411117,2,1
17854087,1,1
96833802,10,10
98628430,10,10
97287300,1,1
98517044,2,1
98170773,1,1
99499237,2,2
97573378,1,1
97985959,2,2
99249614,1,1
23193956,1,1
98779198,2,2
97434865,2,2
98129036,1,1
98711960,1,1
97189190,1,1
98451343,1,1
99231202,1,1
98563776,1,1
30420613,4,4
97704787,1,1
98874105,6,6
98896202,1,1
99506809,1,1
97274661,1,1
99617026,1,1
97743658,1,1
98084705,1,1
17023995,1,1
98687913,4,4
97053472,1,1
97528499,2,2
97291978,1,1
17089426,1,1
98058657,1,1
97933466,1,1
17864877,1,1
99048030,1,1
96828932,2,2
99416952,1,1
18053100,1,1
97813518,4,4
98056150,2,2
17045078,1,1
17859777,2,2
66837620,3,3
99263226,1,1
97321155,1,1
99238032,1,1
22972889,1,1
99329404,2,2
96827042,13,13
99168818,2,2
18204109,1,1
99245835,14,13
99701867,2,2
98975217,1,1
99579592,1,1
98667838,1,1
99273893,1,1
98009653,3,3
98019731,1,1
96984431,1,1
98428015,1,1
97005466,1,1
98475655,1,1
97328310,1,1
96782153,3,3
99086746,7,7
96671804,7,7
98014377,1,1
97385689,3,3
97522323,1,1
99154605,1,1
98763698,1,1
23065223,2,1
98023207,3,3
99702909,1,1
99407665,1,1
98932974,1,1
97130316,1,1
98723668,1,1
98553346,2,2
17354921,1,1
97170702,2,2
98228074,1,1
99001514,1,1
97158789,1,1
98759038,1,1
98436597,1,1
99312938,1,1
97594651,2,2
20152036,1,1
97527940,1,1
98083428,1,1
18051264,2,1
98931943,1,1
47050,1,1
98937171,1,1
98537204,1,1
17840727,1,1
30038327,2,2
98470737,1,1
30091729,1,1
96836772,2,1
17807847,1,1
99693218,3,3
97819276,1,1
16925350,1,1
97616151,1,1
98813759,6,6
17202260,1,1
97581382,1,1
99031299,1,1
98129725,1,1
98892839,1,1
30026888,1,1
97370164,1,1
96691335,1,1
65235708,2,1
98806436,1,1
98939803,1,1
97881750,5,5
96749581,1,1
98757805,6,6
97643492,1,1
96809414,1,1
99318612,1,1
99124096,1,1
99597569,1,1
98981723,1,1
48607,1,1
99327000,7,7
17089595,1,1
98007695,1,1
99461398,4,4
98988340,1,1
98071739,2,2
98208695,3,3
99269446,1,1
96809213,8,8
99121166,4,4
98699901,2,2
98633118,1,1
97272184,1,1
98423842,2,2
99615257,4,4
96891428,7,6
98790659,1,1
98430016,1,1
18083521,1,1
97265381,1,1
99365275,1,1
96932884,1,1
98242939,19,17
99379350,1,1
99242043,1,1
97090498,1,1
96833689,3,3
30893419,2,1
96888646,7,7
98172059,7,7
98361722,1,1
17668434,1,1
18806444,1,1
98493582,1,1
98729047,7,7
99100777,1,1
98936257,2,2
18066323,1,1
99585095,1,1
97153343,2,2
97329238,3,3
17617901,2,2
98304854,2,2
97159328,1,1
99148847,7,7
97776023,1,1
97718101,7,7
99582686,1,1
23079181,1,1
97546051,2,2
99234567,1,1
98598997,1,1
98805199,1,1
97795289,1,1
97576399,1,1
97836069,2,2
97466696,1,1
98717248,1,1
98427657,1,1
96909157,1,1
98319826,6,6
98042096,1,1
98132243,2,2
97877151,1,1
96932086,1,1
97637979,1,1
97588338,1,1
17030557,2,2
99627104,1,1
97475684,1,1
98782486,1,1
97862116,3,3
98291066,7,7
17066919,1,1
18005388,1,1
99086599,1,1
98536510,1,1
97841049,1,1
97424620,6,6
16872618,2,2
97064215,2,2
98570282,1,1
10625135,1,1
18003570,1,1
41320,1,1
97021244,1,1
98119326,1,1
96866615,1,1
98300367,1,1
21177380,1,1
99499999,1,1
41968,2,2
97570440,1,1
17074216,2,2
97825979,1,1
97473603,3,3
99711706,1,1
98718505,7,7
98477144,2,2
97049862,1,1
23093799,1,1
99599063,1,1
98261492,1,1
97949158,1,1
98917768,4,4
98485486,1,1
99293957,2,2
96972503,1,1
65708,1,1
30746297,3,3
97899305,1,1
96820408,1,1
97097228,1,1
97628196,7,7
98013589,2,1
16872640,1,1
98096271,3,3
98625411,1,1
38481392,1,1
35839007,1,1
99635571,4,4
98740717,1,1
30017789,1,1
42700,1,1
97020584,12,9
97387909,2,2
97557105,1,1
97435085,1,1
96922635,1,1
18223813,1,1
97814295,1,1
67662477,1,1
99606614,15,15
97542081,1,1
98188022,3,3
98892443,6,6
97675386,2,2
97288853,1,1
98904381,3,3
98532153,7,7
96680722,1,1
35703070,1,1
99131817,1,1
97562403,2,2
98982214,2,2
98304727,1,1
98917886,1,1
99428663,2,2
97528226,6,6
98318273,1,1
97357170,2,2
97576389,2,2
35799007,1,1
98580005,2,2
98272696,1,1
96784888,2,2
97682246,1,1
97493176,1,1
16991089,1,1
17048486,1,1
97557347,2,2
97773759,2,2
98814820,8,8
98801761,1,1
18065764,1,1
98997498,9,9
98809911,1,1
99144852,14,14
97988109,4,4
97328295,1,1
17565512,1,1
16951621,1,1
98298434,1,1
99188380,1,1
97932136,1,1
99084326,1,1
99426009,5,5
16906378,1,1
99187774,1,1
96810265,1,1
98442322,3,3
97914012,1,1
17623841,1,1
35972400,1,1
98482603,2,2
98984548,1,1
97526460,3,3
97426499,1,1
97902184,1,1
99478646,1,1
97014124,1,1
98189462,1,1
40750995,1,1
16973150,1,1
97413226,4,4
17949747,1,1
22990287,3,2
98485513,1,1
97696156,1,1
98261493,1,1
99170555,3,3
97478947,2,2
23056443,3,3
22320273,1,1
97078910,1,1
98587592,1,1
17077648,3,3
98640540,1,1
97471802,1,1
97713249,1,1
99296087,1,1
98895735,1,1
99364145,1,1
98067741,1,1
30908433,1,1
99238938,1,1
97502292,1,1
99276779,1,1
18111404,1,1
97267182,1,1
98626462,1,1
97208349,1,1
17828455,1,1
17071547,1,1
98978652,1,1
98213358,2,1
97967447,12,12
97913849,7,7
98918660,1,1
98080019,1,1
98445302,1,1
97720416,1,1
99599523,1,1
99238121,1,1
99092880,1,1
99477016,1,1
18107924,1,1
96792267,1,1
99421580,1,1
98355556,1,1
30096529,1,1
23237163,1,1
97798949,1,1
17918627,1,1
98240900,1,1
99275377,1,1
17551149,1,1
21403724,1,1
97529311,1,1
97926705,1,1
17738905,1,1
97528896,1,1
22986548,1,1
97194641,6,6
97442149,6,6
96792226,1,1
97634109,1,1
99087095,1,1
99109263,2,1
98818132,1,1
66449942,1,1
17049319,1,1
97157254,1,1
97954387,2,2
97052884,2,2
98045348,6,6
17071827,1,1
98293882,18,18
17074248,1,1
23228112,1,1
98431337,8,8
97164781,1,1
17950072,1,1
99399714,2,2
98846252,1,1
30646260,2,2
18051262,3,3
96873593,1,1
96967171,10,10
98473309,2,2
98354039,1,1
97463514,1,1
98031854,1,1
97115761,1,1
97555556,1,1
97169338,1,1
97862078,1,1
98058863,1,1
97372683,1,1
97665502,2,2
17920408,1,1
97890199,1,1
97064739,1,1
96964853,1,1
97641198,1,1
98629503,1,1
30541078,2,2
40791096,1,1
17848977,1,1
97273208,1,1
98166573,1,1
99019900,1,1
97741923,6,6
97586712,1,1
97955889,5,5
98015944,2,2
16956298,1,1
98893370,1,1
98784858,1,1
98588546,4,4
97455281,2,2
98102740,1,1
17251136,1,1
99699709,7,7
97868675,1,1
99273372,4,4
97304613,6,6
17232920,1,1
97743284,1,1
99313608,1,1
30088287,1,1
96958183,1,1
98610973,1,1
98293632,1,1
17062127,1,1
17426158,1,1
98429325,1,1
99645575,1,1
97039564,7,7
97944493,2,2
96833650,1,1
97155166,1,1
97765955,1,1
98789589,1,1
98442001,1,1
99444826,3,3
17878728,1,1
30373872,1,1
96969822,1,1
99018867,1,1
97357173,3,3
30730438,2,2
97413181,1,1
99472713,2,2
17790378,1,1
17604630,2,2
98365917,1,1
23267217,1,1
16984600,1,1
98987231,2,2
98231007,1,1
96729912,1,1
66429758,1,1
98871990,3,3
99584273,1,1
98083941,1,1
96920809,2,2
98156760,9,9
96726050,1,1
97063086,2,2
99372239,1,1
98830571,1,1
97257329,5,5
98766018,2,2
98994730,1,1
98519248,1,1
97010031,5,5
98223726,1,1
97117675,1,1
96765571,1,1
98112671,3,3
99417907,1,1
66380266,2,1
18747190,1,1
19896610,2,1
30358517,1,1
67823741,1,1
98581923,1,1
17090707,1,1
98154847,1,1
97964266,1,1
99027460,1,1
98643179,1,1
98657472,1,1
99154798,2,2
99069129,1,1
98242377,1,1
99312344,1,1
98871748,3,3
39395,1,1
18047763,1,1
99235674,3,3
97105062,1,1
23190384,2,1
98663096,2,2
97613401,1,1
97208354,1,1
96879760,1,1
97865204,1,1
97547014,2,2
98734282,1,1
30812336,3,2
97264774,1,1
30818630,1,1
22988916,1,1
98419518,1,1
30585232,1,1
99379363,1,1
99194609,1,1
98004629,3,3
98014895,1,1
97309469,2,2
22974788,5,4
98319861,2,2
97732616,2,2
18170373,1,1
99612142,3,3
17182632,1,1
23272137,1,1
97135581,1,1
16951622,1,1
97055793,6,6
98477729,1,1
98663321,1,1
17870147,1,1
30435970,4,4
98755055,1,1
98759126,7,7
18379223,1,1
99443590,3,2
97651854,1,1
98834050,1,1
98175926,2,2
99262561,1,1
97789596,2,2
99526318,12,12
99348967,1,1
99108709,1,1
98987194,1,1
97477835,3,3
98985655,1,1
97435117,1,1
97459009,1,1
17103275,1,1
97245374,3,3
98978631,1,1
99158986,1,1
99691806,7,7
17052199,1,1
99567442,4,4
99202728,2,2
99711749,6,6
98362571,1,1
98848019,1,1
99008540,1,1
98415307,1,1
99056030,2,2
98156538,1,1
17860507,1,1
99679288,1,1
98188011,2,2
17794119,1,1
99422778,1,1
97455973,2,2
96970466,1,1
99480381,1,1
99532132,3,3
97388196,12,12
97065761,1,1
97237377,6,6
97270457,4,4
98822936,1,1
97995706,2,2
97066936,1,1
97809131,1,1
97811835,1,1
17987880,1,1
97449568,1,1
97637281,1,1
98708224,1,1
17019119,1,1
96731875,1,1
99001356,1,1
96871845,1,1
97316530,4,4
97934369,2,2
13183162,1,1
97910939,1,1
17957369,1,1
98412108,1,1
97848331,1,1
97503038,1,1
98983989,7,7
98704800,3,3
97871223,1,1
97324525,2,2
97524070,8,8
98258770,1,1
99591511,1,1
97533601,1,1
97155938,7,7
23079342,2,2
99618406,2,1
98179576,1,1
98953498,1,1
97307102,1,1
98094444,1,1
98730596,1,1
97449945,1,1
97710693,13,13
96764756,3,3
98408370,1,1
30074027,2,2
98256123,2,2
98306967,1,1
17938610,1,1
17536969,1,1
98229188,1,1
97090818,1,1
97482297,5,5
96684784,712,712
97948914,1,1
99469837,1,1
16938890,1,1
98603938,1,1
98923146,1,1
97731017,1,1
17604642,1,1
97532332,7,7
97498473,3,3
18355285,1,1
99221434,1,1
98853696,6,6
97549263,1,1
99483885,1,1
97848213,1,1
96885377,1,1
97926316,1,1
97381416,1,1
97188709,1,1
98480615,13,13
99602335,1,1
99568664,4,4
98237697,1,1
17928690,1,1
16978529,1,1
98955863,1,1
17584202,2,1
97096355,1,1
30084711,1,1
97679982,1,1
97289673,1,1
97589688,2,2
97278974,1,1
97143691,1,1
98451723,2,2
99368548,1,1
98078094,1,1
99608505,1,1
97954166,1,1
98951755,1,1
96955668,1,1
17547352,1,1
98388423,1,1
97943289,2,2
17492727,1,1
97680341,1,1
23212456,2,1
98561138,1,1
98306754,1,1
99351731,1,1
98166651,1,1
98456933,2,2
35868767,1,1
97263305,4,4
99308006,1,1
97933338,1,1
98435604,1,1
97704774,1,1
99274749,1,1
18045904,2,2
30092989,2,2
98632794,1,1
17146730,1,1
17996508,1,1
99292181,2,2
98099056,1,1
99365958,1,1
18803524,1,1
97724283,1,1
99021847,1,1
17576033,1,1
98649523,1,1
98096679,1,1
17958770,1,1
99012803,1,1
96708444,3,3
99186435,1,1
23065211,8,7
97139000,2,2
30339555,4,4
99340898,2,2
30264407,3,3
98489788,1,1
97701385,1,1
98017022,1,1
23049963,1,1
98887674,6,6
97287294,1,1
98730545,1,1
96975758,2,2
30229756,1,1
97180500,1,1
98342729,2,2
98856643,7,7
97302444,1,1
17944179,1,1
98087550,1,1
97440822,1,1
99571653,3,3
96947902,1,1
17251104,1,1
96975110,1,1
97472277,2,2
98403073,1,1
97658043,2,2
98235381,1,1
97460527,1,1
98912685,2,2
97879121,1,1
17979987,1,1
98390712,1,1
97891429,1,1
98971149,1,1
17153920,1,1
97277870,1,1
98817171,1,1
99405231,2,2
98962266,1,1
98936776,1,1
30068369,1,1
99181123,1,1
35726898,1,1
30134856,1,1
97767611,1,1
98607700,4,4
98736012,2,2
17731882,1,1
97859402,1,1
17574729,5,5
17609489,1,1
96765578,2,2
97419778,1,1
98072634,2,2
97627445,1,1
99628188,1,1
99475325,2,2
98867426,1,1
98621390,1,1
98661065,1,1
18002852,1,1
96809103,1,1
97560453,1,1
98741108,1,1
99412523,1,1
98849950,7,7
99291711,3,3
97929342,1,1
17427440,1,1
17788007,2,2
99027575,1,1
97736163,2,2
99353861,1,1
97796692,1,1
98645786,3,3
97096015,1,1
97183372,1,1
99624455,1,1
97528482,1,1
99313993,1,1
97747866,1,1
17999519,1,1
18070163,1,1
97939188,1,1
97049513,3,3
97998829,1,1
35723550,1,1
17710704,1,1
98977185,2,2
99354209,1,1
21561839,2,1
17725104,1,1
97274662,1,1
98647096,1,1
18854464,1,1
17432856,1,1
97000516,1,1
98089599,7,7
97568774,1,1
99409899,1,1
17057438,1,1
97718521,1,1
98975735,1,1
18221189,1,1
98301485,1,1
99025290,1,1
98786506,1,1
65140538,1,1
98641453,1,1
98658927,1,1
98314295,1,1
98653781,1,1
99208395,3,3
17530632,1,1
98366553,1,1
98329237,1,1
97869304,1,1
98359739,5,5
96844296,1,1
99459454,2,2
35719550,1,1
98523840,1,1
17111035,1,1
31012120,1,1
99350329,1,1
98412377,1,1
17783915,1,1
98529013,1,1
97840282,1,1
97829151,1,1
17212508,1,1
97924280,2,2
97199525,1,1
97304945,1,1
99549925,4,4
98789926,4,4
98582254,1,1
98306376,1,1
17999371,1,1
98102478,3,3
17020126,1,1
99664976,1,1
98259416,1,1
98378613,1,1
96712748,1,1
97234207,1,1
98570241,1,1
97836075,1,1
99446617,3,3
96873779,2,2
17550829,2,2
97279022,2,2
96660560,1,1
99494270,3,3
98581978,1,1
17855218,1,1
99118264,1,1
99406853,1,1
97807070,1,1
98833160,2,1
97181019,2,2
30046700,2,2
99292044,1,1
97348760,1,1
97080557,1,1
99108261,3,3
97728041,1,1
99541131,1,1
98840052,2,2
98665718,2,2
98949066,3,2
98056515,1,1
98198694,1,1
99023695,1,1
18901988,75,75
99407152,2,2
98267700,2,2
18872472,1,1
97447281,3,3
97480674,1,1
97184541,3,3
97748753,1,1
40882451,1,1
99526306,1,1
17748786,1,1
97972760,1,1
99663660,1,1
35733810,1,1
97397716,1,1
99245222,1,1
97697651,1,1
99685581,7,7
99008186,7,7
99633034,2,2
97257302,1,1
98174115,2,2
96844843,4,4
97726773,1,1
30355052,3,2
23201374,1,1
17189840,1,1
99703326,1,1
97542511,1,1
98443034,1,1
98073361,2,2
17914689,1,1
99599525,1,1
99350099,1,1
96938260,1,1
99043113,1,1
98418356,1,1
30386270,3,2
98398530,1,1
52933,1,1
23880,1,1
99699787,1,1
97509885,2,2
99176462,1,1
99199769,1,1
97982243,1,1
99174306,13,13
99588341,2,1
97476268,1,1
97476495,1,1
99555527,1,1
97314442,1,1
96938462,2,2
96928887,2,2
97614551,1,1
98300971,7,7
99313649,1,1
17031479,1,1
98536478,1,1
17970949,8,8
98652160,6,6
99696027,1,1
97976421,1,1
97480925,3,3
97437897,1,1
17671344,2,2
99552557,3,3
99042345,1,1
17039719,1,1
97748741,3,3
97838400,3,3
30040687,1,1
30039288,1,1
99025348,1,1
99275413,1,1
98039584,1,1
23105383,1,1
97548471,1,1
98017442,1,1
97112884,6,6
97571559,1,1
98673584,1,1
99423279,1,1
97143470,2,1
97353612,1,1
16542,1,1
96766550,1,1
98093126,1,1
30664435,1,1
97754188,2,2
98990264,3,3
99344211,1,1
96993537,1,1
97304591,1,1
97406758,3,3
97129730,1,1
46574,1,1
99030585,1,1
99689958,2,2
99100381,3,2
97862017,2,2
97700911,1,1
98602675,3,3
97815155,2,2
30052489,2,2
96725695,6,6
97063381,2,2
97334097,4,4
17835235,1,1
98812320,1,1
99309236,1,1
99385204,2,2
67140757,3,3
17142260,1,1
97914488,1,1
17566913,1,1
16906410,1,1
97730261,2,2
97211354,1,1
96909789,2,2
99184690,14,14
99402433,1,1
96927847,1,1
98642128,1,1
98772962,3,3
67662653,1,1
45259,1,1
97419488,9,9
98474327,7,7
96940241,4,4
98615675,1,1
97485315,1,1
97603923,1,1
99405233,2,2
97446917,1,1
97921740,1,1
97196783,2,2
99122534,1,1
22430624,1,1
65202372,1,1
98018047,1,1
97416410,1,1
96982109,3,3
98349994,1,1
97117411,1,1
98878466,1,1
98300672,6,6
30850232,4,3
96819814,6,6
98329398,1,1
98900942,2,2
98442054,3,3
97665192,2,2
97441687,10,10
99085770,3,3
99259919,1,1
97503218,1,1
98472713,2,2
97933181,4,4
97332410,1,1
96752356,1,1
18048722,3,2
97506754,1,1
98504350,1,1
17897956,1,1
98571589,1,1
97294432,1,1
97555596,2,2
97836682,1,1
97204711,1,1
98301858,2,2
30100789,2,2
97288231,1,1
97327958,2,2
99377131,2,2
97958404,1,1
98929628,1,1
17938211,1,1
17590030,1,1
17081307,1,1
65412167,1,1
97726691,1,1
99663040,1,1
97513591,1,1
99689787,1,1
97189004,2,2
97393572,1,1
98610958,1,1
17991900,1,1
99308003,1,1
98627125,2,2
16949762,2,2
30087329,1,1
99422787,15,15
